Sentence #,Word,POS,Tag
,na7awu,NM,
,",",PUN,
,ne,ADJ,
,aawaa,NM,
,azazuwaa,NN,
,pola,VC,
,;,PUN,
,ne,ADJ,
,aayyiyaa,NF,
,nena,PP,
,tamaarissidoogaakka,NP,
,aggoppa,VC,
,;,PUN,
,eta,PP,
,ubbatoo,ADV,
,ne,ADJ,
,wozanan,NP,
,oyqqa,VC,
,;,PUN,
,ne,ADJ,
,qooriyankka,NP,
,qachcha,VC,
,.,PUN,
,..,..,
Sentence: 446,Neeni,PP,
,hemettiyo,ADJ,
,wode,ADV,
,",",PUN,
,eti,PP,
,nena,PP,
,kaalettana,VC,
,;,PUN,
,neeni,PP,
,zin77iyo,ADJ,
,wode,ADV,
,",",PUN,
,eti,PP,
,nena,PP,
,naagana,VC,
,;,PUN,
,neeni,PP,
,beegottiyo,ADJ,
,wodekka,ADV,
,",",PUN,
,eti,PP,
,nena,PP,
,zorana,VC,
,.,PUN,
,..,..,
Sentence: 447,Aissi-giikko,CJ,
,",",PUN,
,ha,ADJ,
,azazoti,NP,
,xomppe,NV,
,;,PUN,
,timirttetikka,NP,
,poo7o,ADJ,
,;,PUN,
,qassi,ADV,
,seeraykka,NP,
,de7uwaakko,NP,
,efiya,ADJ,
,oge,NV,
,.,PUN,
,..,..,
Sentence: 448,Ha,ADJ,
,azazotinne,NC,
,ha,ADJ,
,timirtteti,NP,
,iita,ADJ,
,maccaarippenne,NF,
,azina,NM,
,machchi,NF,
,cimo,ADJ,
,inxxarssaappe,NP,
,nena,PP,
,naagana,VC,
,.,PUN,
,..,..,
Sentence: 449,I,ADJ,
,puulaa,NN,
,ne,ADJ,
,wozanan,NP,
,qaaqqatoppa,VC,
,;,PUN,
,I,ADJ,
,qim77otankka,NP,
,omoodettoppa,VC,
,.,PUN,
,..,..,
Sentence: 450,Issi,ADJ,
,attumaasi,NM,
,issi,ADJ,
,oyttaa,NN,
,immidi,VC,
,",",PUN,
,shaaramuxa,ADJ,
,maaccaasa,NF,
,demmanawu,VI,
,danddayees,VC,
,;,PUN,
,shin,CJ,
,azina,ADJ,
,machcho,NF,
,laggettiyoogee,NP,
,nena,PP,
,worissana,VC,
,.,PUN,
,..,..,
Sentence: 451,Issi,ADJ,
,asi,NN,
,tamaa,NN,
,idimmin,NP,
,",",PUN,
,a,ADJ,
,maayoy,NP,
,meetettennan,VC,
,attanawu,VI,
,danddayii,RV,
,?,PUN,
,..,..,
Sentence: 452,Issi,ADJ,
,asi,NN,
,tamaa,NN,
,bonqquwaa,NN,
,yedhdhi,ADJ,
,hemettin,NP,
,",",PUN,
,a,ADJ,
,tohoy,NP,
,xuugettennan,ADV,
,attanee,RV,
,?,PUN,
,..,..,
Sentence: 453,Asa,ADJ,
,machcho,NF,
,laggettiya,ADJ,
,uray,NP,
,hegaakka,ADV,
,;,PUN,
,O,PF,
,bochchiya,ADJ,
,ubbay,NP,
,qaxxayettennan,ADV,
,attenna,VC,
,.,PUN,
,..,..,
Sentence: 454,Kaysoy,NP,
,namisettidi,ADV,
,",",PUN,
,baayyo,ADV,
,maanawu,VI,
,wuuqqikko,VC,
,",",PUN,
,asay,NP,
,a,PP,
,karenna,VC,
,.,PUN,
,..,..,
Sentence: 455,SHin,CJ,
,i,PP,
,oyqettidabaa,NN,
,gidikko,ADV,
,",",PUN,
,laappun,AN,
,kushe,NN,
,qanxxana,VC,
,;,PUN,
,ba,ADJ,
,son,NN,
,de7iya,ADJ,
,miishsha,NN,
,ubbaakka,ADV,
,immana,VC,
,.,PUN,
,..,..,
Sentence: 456,Shin,CJ,
,maccaasaara,NF,
,shaaramuxiya,ADJ,
,asi,NP,
,wozana,NN,
,paca,ADJ,
,;,PUN,
,he,ADJ,
,urai,NP,
,ba,ADJ,
,shemppuwaa,NN,
,bashshees,VC,
,.,PUN,
,..,..,
Sentence: 457,Deshettiyoogeenne,NC,
,kawuyyiyoogee,NP,
,a,PP,
,gakkida,ADV,
,saama,NV,
,.,PUN,
,..,..,
Sentence: 458,A,ADJ,
,yeellay,NP,
,appe,PPC,
,mulekka,ADV,
,qucettenna,VC,
,.,PUN,
,..,..,
Sentence: 459,Aissi-giikko,ADJ,
,",",PUN,
,maccaasee,ADJ,
,azinay,NM,
,mishettidi,ADV,
,",",PUN,
,hanqquwaa,NN,
,suullana,VC,
,;,PUN,
,suullidi,VC,
,ba,ADJ,
,haluwaa,NN,
,kessiyo,ADJ,
,wode,ADV,
,",",PUN,
,awu,POP,
,qarettenna,VC,
,.,PUN,
,..,..,
Sentence: 460,I,PP,
,ayba,PP,
,afilaamakka,NP,
,ekkenna,VC,
,;,PUN,
,ay,WHP,
,keena,ADJ,
,imoykka,ADV,
,a,ADJ,
,hanqquwaa,NN,
,doshissenna,VC,
,.,PUN,
,..,..,
Sentence: 461,SHaaramuxa,ADJ,
,Maccaasee,NF,
,Cimuwaa,NN,
,Ta,ADJ,
,na7awu,NM,
,",",PUN,
,ta,ADJ,
,qaalaa,NN,
,naaga,VC,
,;,PUN,
,ta,ADJ,
,azazuwaakka,NP,
,baloppa,VC,
,.,PUN,
,..,..,
Sentence: 462,Neeyyo,PPC,
,paxa,ADJ,
,de7anawu,NP,
,ta,PP,
,azaziyoogaa,NN,
,ootta,VC,
,;,PUN,
,ta,ADJ,
,timirttiyaakka,NN,
,ne,ADJ,
,aifiyaa,NN,
,buluwaadan,NP,
,naaga,VC,
,.,PUN,
,..,..,
Sentence: 463,Hassayissiyaabaadan,NP,
,eta,PP,
,ne,ADJ,
,biradhdhetun,NP,
,qachcha,VC,
,;,PUN,
,ne,ADJ,
,wozanankka,ADV,
,xaafa,VC,
,.,PUN,
,..,..,
Sentence: 464,Aadhdhida,ADJ,
,eratettaa,NN,
,ne,PP,
,michchidan,NF,
,",",PUN,
,akeekaakka,NP,
,ne,ADJ,
,mata,ADJ,
,dabbodan,NP,
,xeella,VC,
,.,PUN,
,..,..,
Sentence: 465,Eti,PP,
,nena,PP,
,shaaramuxiya,ADJ,
,maccaaseeppenne,NF,
,ba,ADJ,
,qaalan,NP,
,cimmiya,ADJ,
,azina,NM,
,machchippe,NF,
,naagana,VC,
,.,PUN,
,..,..,
Sentence: 466,Issi,ADJ,
,gallassi,NP,
,taani,PP,
,ta,ADJ,
,keettaa,NN,
,maskkootiyaara,NP,
,kare,ADV,
,xeellaas,VC,
,;,PUN,
,xeellada,VC,
,wozanaa,NN,
,kunttibeenna,VC,
,wodalla,ADJ,
,naata,NN,
,be7aas,VC,
,.,PUN,
,..,..,
Sentence: 467,Eta,PP,
,giddoppe,POP,
,issoy,PP,
,keehi,ADV,
,eeyya,VC,
,.,PUN,
,..,..,
Sentence: 468,He,ADJ,
,wodallay,NP,
,ogiyaara,NP,
,biidi,,
,",",PUN,
,issi,ADJ,
,shaaramuxa,ADJ,
,maccaasee,NF,
,keettaa,NN,
,mataara,NP,
,kanttiis,VV,
,;,PUN,
,I,ADJ,
,soo,NN,
,efiya,ADJ,
,ogiyaakko,NP,
,pinnidi,VC,
,",",PUN,
,i,ADJ,
,keettaa,NN,
,heeran,ADV,
,hemettees,VM,
,.,PUN,
,..,..,
Sentence: 469,He,ADJ,
,wode,ADV,
,sa7ay,NP,
,qammanau,VI,
,lankkilankkees,VC,
,.,PUN,
,..,..,
Sentence: 470,Hegaappe,ADV,
,guyyiyan,POP,
,",",PUN,
,maccaasiyaa,NF,
,a,PM,
,demmaasu,VF,
,.,PUN,
,..,..,
Sentence: 471,A,PF,
,shaaramuxa,ADJ,
,gidiyoogaa,NN,
,i,ADJ,
,maayoy,NP,
,erissees,VC,
,.,PUN,
,..,..,
Sentence: 472,A,PF,
,asaa,NN,
,cimmanawu,VI,
,halchchada,ADV,
,kiyaasu,VF,
,.,,
,..,..,
Sentence: 473,A,PP,
,xalanne,NC,
,yeelli-baynna,ADJ,
,maccaasa,NF,
,;,PUN,
,son,NN,
,woppu,ADV,
,gaada,VC,
,uttukku,VF,
,.,PUN,
,..,..,
Sentence: 474,A,PF,
,issitoo,ADV,
,ogiyan,NP,
,",",PUN,
,issitoo,ADV,
,giyan,NP,
,",",PUN,
,dabaaba,ADJ,
,ubban,NP,
,eqqada,ADV,
,naagawusu,VF,
,.,PUN,
,..,..,
Sentence: 475,A,PF,
,he,ADJ,
,na7aa,NM,
,qoommada,ADJ,
,yeraasu,VF,
,;,PUN,
,a,PF,
,a,ADJ,
,aifiyaa,NN,
,tishshi,ADJ,
,ootta,ADJ,
,xeellaydda,NN,
,hagaadan,ADV,
,yaagaasu,VF,
,;,PUN,
,Taani,PPC,
,ta,ADJ,
,yarshshuwaa,NN,
,yarshshada,VC,
,",",PUN,
,ta,ADJ,
,shiiquwaa,NN,
,ha77i,ADV,
,gatta,VC,
,simmays,VC,
,.,PUN,
,..,..,
Sentence: 476,Yaatada,VC,
,nena,PP,
,xomoosanawu,VI,
,kiyaas,VC,
,;,PUN,
,nena,PP,
,keehi,ADV,
,koyaas,VC,
,;,PUN,
,ha77i,ADV,
,simmi,ADV,
,demmaas,VC,
,.,PUN,
,..,..,
Sentence: 477,Taani,PPC,
,Gibxxeppe,NP,
,yiida,VC,
,",",PUN,
,alleequwaara,NP,
,de7iya,ADJ,
,anssollaakka,NP,
,ta,ADJ,
,hiixan,NP,
,yeggaas,VC,
,.,PUN,
,..,..,
Sentence: 478,Taani,PPC,
,karbbiyaa,NN,
,",",PUN,
,almmuniyaanne,NC,
,qarafaa,NN,
,geetettiya,ADJ,
,sawotuppe,NP,
,kessido,ADJCP,
,shittuwaa,NN,
,ta,ADJ,
,hiixan,NP,
,caccafaas,VC,
,.,PUN,
,..,..,
Sentence: 479,Haaya,INT,
,;,PUN,
,ane,INT,
,wonttana,ADV,
,gakkanaashin,CJ,
,siiquwaa,NN,
,aloos,VC,
,;,PUN,
,qoomettidikka,VC,
,ufayttoos,VC,
,;,PUN,
,Aissi-giikko,CJ,
,",",PUN,
,ta,ADJ,
,keettaaway,NM,
,son,NN,
,de7enna,VC,
,;,PUN,
,haahosaa,NN,
,manddaraa,NN,
,biis,VV,
,.,PUN,
,..,..,
Sentence: 480,Biiddi,VC,
,miishshaa,NN,
,qarcciitaa,NN,
,kuntti,NP,
,ekkidi,ADV,
,biido,VC,
,gishshawu,VI,
,",",PUN,
,aginay,NP,
,goobanan,NP,
,uttennan,VC,
,soo,NN,
,simmenna,VC,
,yaagaasu,VF,
,.,PUN,
,..,..,
Sentence: 481,Yaagada,VC,
,ba,ADJ,
,mal77o,ADJ,
,haasayan,NP,
,a,PF,
,sheleeshshaasu,VF,
,;,PUN,
,ba,ADJ,
,liiqo,ADJ,
,inxxarssan,NP,
,cimmaasu,VF,
,.,PUN,
,..,..,
Sentence: 482,Koyro,ADJ,
,",",PUN,
,taani,PPC,
,binzziliya,NN,
,shammana,VC,
,.,PUN,
,kaallada,ADV,
,",",PUN,
,hawaassi,NP,
,baana,VC,
,.,PUN,
,..,..,
Sentence: 483,Booray,NP,
,shukkiyoosaa,NN,
,laagettiyoogaadan,VC,
,",",PUN,
,gaaray,NP,
,eesotidi,VC,
,piriyan,NP,
,geliyoogaadan,VC,
,",",PUN,
,gelin,VC,
,zubbee,NN,
,a,ADJ,
,wozanaa,NN,
,caddiyoogaadan,VC,
,haniis,VV,
,.,PUN,
,..,..,
Sentence: 484,Gitiyaa,NN,
,giddo,POP,
,gelida,VC,
,kafo,NP,
,milatiis,VV,
,.,PUN,
,..,..,
Sentence: 485,Hagee,PP,
,ubbay,ADJ,
,awu,POP,
,a,ADJ,
,shemppuwaa,NN,
,maanawu,VI,
,haniyoogaa,NN,
,eribeenna,VC,
,.,PUN,
,..,..,
Sentence: 486,Ta,ADJ,
,na7awu,NM,
,",",PUN,
,ane,INT,
,ha77i,ADV,
,siya,VC,
,;,PUN,
,ta,ADJ,
,doonaappe,NP,
,kiyiya,ADJ,
,qaalaakka,NP,
,ezgga,VC,
,.,PUN,
,..,..,
Sentence: 487,Ne,ADJ,
,qofay,NP,
,he,ADJ,
,maccaaseera,NF,
,booppo,VC,
,;,PUN,
,i,ADJ,
,ogiyan,NP,
,gelada,NP,
,xayoppa,VC,
,.,PUN,
,..,..,
Sentence: 488,A,PF,
,caddada,VC,
,olidoogeeti,NP,
,unddenna,ADJ,
,;,PUN,
,a,PF,
,woridoogeetikka,NP,
,keehi,ADV,
,daro,VC,
,.,PUN,
,..,..,
Sentence: 489,I,ADJ,
,soy,NP,
,duufuwaakko,NP,
,efiya,ADJ,
,badaasa,ADJ,
,oge,NV,
,;,PUN,
,he,ADJ,
,ogee,NN,
,duge,ADV,
,hayquwaa,NN,
,geessuwawu,VI,
,kaalettees,VC,
,.,PUN,
,..,..,
Sentence: 490,Aadhdhida,ADJ,
,Eratettiyo,NP,
,Sabbiyo,ADJ,
,Sabaa,NN,
,Siyite,VV,
,!,PUN,
,..,..,
Sentence: 491,Aadhdhida,ADJ,
,eratettiyaa,NN,
,xeesawusu,VI,
,;,PUN,
,akeekaykka,NP,
,ba,ADJ,
,qaalaa,NN,
,xoqqu,INT,
,oottidi,ADV,
,alaahees,VV,
,.,PUN,
,..,..,
Sentence: 492,Ogiyaa,NN,
,doonan,ADV,
,de7iya,ADJ,
,keratu,NP,
,bollinne,POP,
,ogeti,NP,
,danttettiyoosan,ADV,
,a,PF,
,eqqawusu,VF,
,;,PUN,
,dirssaa,NN,
,penggiyaa,NN,
,lanqqen,ADJCP,
,",",PUN,
,katamaa,NN,
,geliyo,ADJ,
,penggen,NP,
,eqqada,VF,
,",",PUN,
,ba,ADJ,
,qaalaa,NN,
,xoqqu,INT,
,oottada,VF,
,",",PUN,
,hagaadan,ADV,
,yaagawusu,VF,
,;,PUN,
,Inttenoo,PPC,
,asatoo,NP,
,",",PUN,
,taani,PP,
,inttena,PPC,
,xeesays,VC,
,;,PUN,
,taani,PP,
,asa-ubbaa,PP,
,xeesays,VC,
,.,PUN,
,..,..,
Sentence: 493,Asi,NP,
,qoppes,VC,
,.,PUN,
,xoossi,NP,
,polees,VC,
,.,PUN,
,..,..,
Sentence: 494,Inttenoo,PPC,
,akeekay,NP,
,paccidoogeetoo,NP,
,",",PUN,
,hayyuwaa,NN,
,demmanawu,VI,
,tamaarite,VC,
,.,PUN,
,..,..,
Sentence: 495,Inttenoo,PPC,
,eeyyatoo,NP,
,",",PUN,
,akeekaa,NN,
,demmite,VC,
,.,PUN,
,..,..,
Sentence: 496,Taani,PP,
,daro,ADJ,
,lo77obaa,NN,
,odiyo,VC,
,gishshawu,CJ,
,siyite,VV,
,;,PUN,
,taani,PP,
,odiyoobay,NP,
,ubbay,NP,
,suurebaa,NV,
,.,PUN,
,..,..,
Sentence: 497,Taani,PP,
,tumaa,NN,
,odayis,VC,
,;,PUN,
,worddobaa,NN,
,taani,PP,
,ixxayis,VC,
,.,PUN,
,..,..,
Sentence: 498,Taani,PP,
,haasayiyoobayi,NP,
,ubbay,NP,
,tuma,ADV,
,;,PUN,
,geella,ADJ,
,woykko  ,CJ,
,mirqqetta,ADJ,
,gidenna,VC,
,.,PUN,
,..,..,
Sentence: 499,Akeeki,NP,
,de7iyo,ADJCP,
,urawu,NP,
,ta,ADJ,
,haasayay,NP,
,likke,ADJ,
,;,PUN,
,eray,NP,
,de7iyoogeetawu,NP,
,ta,ADJ,
,haasayay,NP,
,qoncce,ADJ,
,.,PUN,
,..,..,
Sentence: 500,Biraa,NN,
,aggidi,VC,
,",",PUN,
,ta,ADJ,
,zoriyaa,NN,
,doorite,VC,
,;,PUN,
,muruta,ADJ,
,worqqaakka,NP,
,aggidi,VC,
,",",PUN,
,eratettaa,NN,
,doorite,VC,
,.,PUN,
,..,..,
Sentence: 501,Ayssi-giikko,CJ,
,taani,PP,
,",",PUN,
,aadhdhida,ADJ,
,eratettiyaa,NN,
,",",PUN,
,inqquwaa,NN,
,giyo,VC,
,daro,ADJ,
,al77o,ADJ,
,shuchchaappekka,NP,
,aadhdhayis,VC,
,;,PUN,
,neeni,PPC,
,amottiyoobay,NP,
,ubbaykka,ADV,
,tanaara,PPC,
,laggetanawu,VI,
,danddayenna,VC,
,.,PUN,
,..,..,
Sentence: 502,Taassi,PP,
,",",PUN,
,aadhdhida,ADJ,
,eratetteessi,NP,
,akeekay,NP,
,de7ees,VC,
,;,PUN,
,eratettaykka,NP,
,adussa,ADJ,
,qofaykka,NP,
,tanaara,PPC,
,issippe,ADV,
,de7oosona,VC,
,.,PUN,
,..,..,
Sentence: 503,Godaassi,NP,
,yayyiyoogee,VC,
,iitatettaa,NN,
,ixxiyoogaa,NV,
,;,PUN,
,taani,PP,
,otoruwaanne,NC,
,ayyuwaa,NN,
,ixxayis,VC,
,;,PUN,
,iitasaa,NP,
,efiya,ADJ,
,ogiyaanne,NC,
,worddo,ADJ,
,haasayaa,NN,
,dosikke,VC,
,.,PUN,
,..,..,
Sentence: 504,Zoreenne,NC,
,lo77o,ADJ,
,eray,NP,
,taageeta,NN,
,;,PUN,
,akeekayinne,NC,
,wolqqayinne,NC,
,taassi,PP,
,de7oosona,VC,
,.,PUN,
,..,..,
Sentence: 505,Kawoti,NP,
,tanan,ADV,
,kawotoosona,VC,
,;,PUN,
,qassi,ADV,
,haariyaageeti,NP,
,suure,ADJ,
,higgiyaa,NN,
,tanan,ADV,
,kessoosona,VC,
,.,PUN,
,..,..,
Sentence: 506,Halaqati,NP,
,taani,PP,
,maaddin,VC,
,",",PUN,
,deriyaa,NN,
,haaroosona,VC,
,;,PUN,
,sa7an,NP,
,dere,ADJ,
,haariya,ADJ,
,gita,ADJ,
,asata,NN,
,ubbaakka,ADJCP,
,taani,PP,
,maaddayis,VC,
,.,PUN,
,..,..,
Sentence: 507,Mazggapiyoge,NV,
,guuggiyappe,NP,
,soridi,ADV,
,qoliyooga,VC,
,.,PUN,
,..,..,
Sentence: 508,Qofatanne,NC,
,naqaashata,NN,
,qorada,ADV,
,shiishshaasa,VC,
,.,PUN,
,..,..,
Sentence: 509,Neeni,PPC,
,shiishshido,ADJ,
,qofata,NN,
,ziireyaasa,VC,
,.,PUN,
,..,..,
Sentence: 510,Neeni,PPC,
,qofettidaba,ADJ,
,ubbaa,NN,
,gede,ADJ,
,ziiriyan,NP,
,wottaasa,VC,
,.,PUN,
,..,..,
Sentence: 511,Xufettaa,NN,
,giyogee,NV,
,misiliya,NN,
,woykko,CJ,
,karttaa,NN,
,meruwakka,NP,
,geetettees,VC,
,.,PUN,
,..,..,
Sentence: 512,Xufettay,NP,
,xaafiyoba,VC,
,demmanawu,VI,
,maaddiya,ADJ,
,ossuwa,NV,
,.,PUN,
,..,..,
Sentence: 513,Bari,ADJ,
,qofaa,NN,
,kuuyyanawu,VI,
,dosiya,ADJ,
,asaassi,NP,
,hagee,PP,
,keehi,ADV,
,injje,ADJ,
,hayyo,VC,
,.,PUN,
,..,..,
Sentence: 514,Xufettan,NC,
,neeni,PPC,
,shiishshiyo,ADJ,
,qofatussi,NP,
,dabbotettaa,NN,
,bessa,VC,
,.,PUN,
,..,..,
Sentence: 515,Neeni,PPC,
,xaafana,VC,
,koyido,VC,
,huuphe,ADJ,
,yohuwaba,NP,
,qonccissa,VC,
,.,PUN,
,..,..,
Sentence: 516,Huuphe,ADJ,
,yohuwaara,NP,
,gattiya,ADJ,
,yafaarata,NN,
,medhdha,VC,
,.,PUN,
,..,..,
Sentence: 517,Suuppa,ADJ,
,qofata,NN,
,yafarada,NP,
,bessa,VC,
,.,PUN,
,..,..,
Sentence: 518,Xufettayooninne,NC,
,bawu,PPC,
,milatidaagaadaninne,VC,
,qoppiyo,ADV,
,oge,NV,
,.,PUN,
,..,..,
Sentence: 519,Asi,NP,
,qassi,ADV,
,bawu,PPC,
,milatidaagadan,ADV,
,dabbotettaa,NN,
,misatissidi,ADV,
,wottana,VC,
,danddayees,VC,
,.,PUN,
,..,..,
Sentence: 520,Kaamiya,NN,
,essiyo,ADJ,
,aho,ADV,
,sohuwa,NN,
,giigissennan,ADV,
,ixxiddossona,VC,
,.,PUN,
,..,..,
Sentence: 521,Miishsha,NN,
,gishshawu,VI,
,giidi,VC,
,cora,ADJ,
,silimaa,NN,
,shiishshiddosona,VC,
,.,PUN,
,..,..,
Sentence 522,Ha,ADJ,
,metota,NN,
,waata,WHA,
,xoonana,VC,
,danddayiyaana,RV,
,?,PUN,
,..,..,
Sentence: 523,Ta,ADJ,
,son,NN,
,uttada,VC,
,televizhzhiiniya,NN,
,be7ana,VC,
,danddayayis,VV,
,.,PUN,
,..,..,
Sentence: 524,Xufettay,NP,
,xaafiyoba,VC,
,demmanawu,VI,
,maaddiya,RV,
,zugetuppe,NP,
,issuwaa,NV,
,.,PUN,
,..,..,
Sentence: 525,Xufettaassi,NP,
,hagee,PP,
,likke,ADJ,
,woykko,CJ,
,hagee,PP,
,likke,ADJ,
,gidenna,ADJ,
,giyo,ADJ,
,wogi,NP,
,bawa,VC,
,.,PUN,
,..,..,
Sentence: 526,Ta,ADJ,
,sooppe,ADV,
,silima,ADJ,
,keetta,NN,
,gakkanawu,VI,
,ogee,NN,
,haaho,VC,
,.,PUN,
,..,..,
Sentence: 527,Silimaa,NN,
,be7iya,ADJ,
,assay,NP,
,wocamees,VC,
,.,PUN,
,..,..,
Sentence: 528,Cora,ADJ,
,asaara,NP,
,un77ettada,VC,
,uttanaagee,NV,
,iitees,VC,
,.,PUN,
,..,..,
Sentence: 529,Qumaa,NN,
,kaalidi,ADV,
,uttiigiyogee,NV,
,sheneyees,VV,
,.,PUN,
,..,..,
Sentence: 530,Qiiba,ADJ,
,naati,NP,
,yaara,ADV,
,haara,ADV,
,woxirettoosona,VC,
,.,PUN,
,..,..,
Sentence: 531,Ta,PP,
,erenaa,ADJ,
,assay,NP,
,yaara,ADV,
,haara,ADV,
,qesiyan,NP,
,sugees,VV,
,.,PUN,
,..,..,
Sentence: 532,Kaamiya,NN,
,essiyo,ADJ,
,sohoy,NP,
,metees,VV,
,.,PUN,
,..,..,
Sentence: 533,Kaamiya,NN,
,essiyo,ADJ,
,sohoy,NP,
,aakkana,ADV,
,koshshees,VV,
,.,PUN,
,..,..,
Sentence: 534,Miishshaa,NN,
,gishshawu,CJ,
,giidi,VC,
,Corabaa,ADV,
,bessoosona,VV,
,.,PUN,
,..,..,
Sentence: 535,Kaamiya,NN,
,eesoyada,ADV,
,kanttissanawu,VI,
,danddayikke,VC,
,.,PUN,
,..,..,
Sentence: 536,Kayaa,NN,
,naagoy,NP,
,daro,ADJ,
,wodiya,NN,
,essees,VV,
,.,PUN,
,..,..,
Sentence: 537,Tiikeetiya,NN,
,gatee,NN,
,al77o,VV,
,.,PUN,
,..,..,
Sentence: 538,Qan77iyo,NP,
,shammiyosan,ADV,
,daro,ADJ,
,paacee,NN,
,dees,VV,
,.,PUN,
,..,..,
Sentence: 539,Ta,ADJ,
,son,NP,
,geeshshanne,NC,
,mal7iya,ADJ,
,qumaa,NN,
,kattana,NP,
,danddayayis,VV,
,.,PUN,
,..,..,
Sentence: 540,Karimeellay,NP,
,ubbato,ADV,
,ta,ADJ,
,miishshaa,NN,
,wurssees,VV,
,.,PUN,
,..,..,
Sentence: 541,Asay,NP,
,qufeesinee,VC,
,hedhdhishees,VV,
,.,PUN,
,..,..,
Sentence: 542,Silimaa,NN,
,be7iya,ADJ,
,asay,NP,
,wocamees,VV,
,.,PUN,
,..,..,
Sentence: 543,Masttiqay,NP,
,oyssaara,NP,
,dees,VV,
,.,PUN,
,..,..,
Sentence: 544,Silimay,NP,
,bayzettichchana,VC,
,danddayee,VV,
,.,PUN,
,..,..,
Sentence: 545,Neeni,PPC,
,silima,NN,
,oottiyageetuura,NP,
,haasayaa,NN,
,doommasa,VV,
,.,PUN,
,..,..,
Sentence: 546,Wuyigen,NP,
,yedhdhiyoode,VC,
,xanddaqi,VC,
,giyabay,VC,
,dares,VV,
,.,PUN,
,..,..,
Sentence: 547,Qeeri,ADJ,
,tiraatire,NN,
,keettati,NP,
,matan,ADV,
,baawa,VV,
,.,PUN,
,..,..,
Sentence: 548,Xaafo,NP,
,giyooge,VC,
,hayyotta,NN,
,maarayidi,VC,
,wottiyooga,VV,
,.,PUN,
,..,..,
Sentence: 549,Huuphphe,ADJ,
,yohuwa,NN,
,un77ettennan,ADV,
,xaafana,VC,
,danddayaasa,VV,
,.,PUN,
,..,..,
Sentence: 550,Harxxetta,ADJ,
,xaafuwa,NN,
,xaafoppe,NP,
,kase,ADV,
,qofanawu,VI,
,koshshees,VV,
,.,PUN,
,..,..,
Sentence: 551,Neeni,PPC,
,xaafishin,VC,
,xubbiyabi,NP,
,gayttiko,ADV,
,hirggoppa,VV,
,.,PUN,
,..,..,
Sentence: 552,Mela,ADJ,
,sohuwa,NN,
,aggada,VC,
,woykko,CJ,
,simmada,ADV,
,xaafa,VV,
,.,PUN,
,..,..,
Sentence: 553,Mooroy,NP,
,baynna,ADV,
,mucurettida,ADJ,
,darissuwa,NN,
,xaafana,VC,
,gaada,ADV,
,tuggatoppa,VV,
,.,PUN,
,..,..,
Sentence: 554,Koshshenna,ADJ,
,qaalati,NP,
,woykko,CJ,
,qofaqashoti,NP,
,diikkokka,ADV,
,hirggoppa,VV,
,.,PUN,
,..,..,
Sentence: 555,Ha,ADJ,
,xekkan,NP,
,neeppe,PPC,
,koyettiyabi,VC,
,neeni,PPC,
,huuphe,ADJ,
,yohuwa,NN,
,pulttissiyooga,VC,
,.,PUN,
,..,..,
Sentence: 556,Taani,PP,
,silima,NN,
,dosiyooge,VI,
,tuma,ADV,
,.,PUN,
,..,..,
Sentence: 557,Ta,ADJ,
,laggeti,NP,
,tana,PP,
,silimaa,NN,
,shoobbiyooga,NN,
,aggidosona,VC,
,.,PUN,
,..,..,
Sentence: 558,mooradan,NP,
,mashshaa,NN,
,qarayuutee,RV,
,?,PUN,
,..,..,
Sentence: 559,Asa,NN,
,bolla,POP,
,haasayaa,NN,
,aattiyogee,NV,
,koshshenna,ADJ,
,.,PUN,
,..,..,
Sentence: 560,Eti,PPC,
,xekkaa,NN,
,dugettaa,NN,
,wodhdhidosona,VC,
,.,PUN,
,..,..,
Sentence: 561,Wolqqaama,ADJ,
,iray,NP,
,bukki,VC,
,simmin,ADV,
,",",PUN,
,ogee,NN,
,silimotiis,VC,
,.,PUN,
,..,..,
Sentence: 562,Ta,ADJ,
,laggetuppe,NP,
,amaridaageeti,ADJCP,
,tana,PP,
,loytta,ADV,
,xana7anaadan,ADV,
,maaddoosona,VC,
,.,PUN,
,..,..,
Sentence: 563,Silimaa,NN,
,buussan,NP,
,keehi,ADV,
,daro,ADJ,
,metoti,NP,
,de7oosona,VV,
,.,PUN,
,..,..,
Sentence: 564,Kaamiya,NN,
,essiyo,ADJ,
,sohoy,NP,
,un7ees,VV,
,.,PUN,
,..,..,
Sentence: 565,Kaamiya,NN,
,laaggayidda,ADV,
,yuuyyas,VV,
,.,PUN,
,..,..,
Sentence: 566,Kaamiya,NN,
,giddon,POP,
,assay,NP,
,de7ees,VV,
,.,PUN,
,..,..,
Sentence: 567,Hegaappe,ADV,
,simmada,ADV,
,adussa,ADJ,
,salppiyan,NP,
,eqqayis,VV,
,.,PUN,
,..,..,
Sentence: 568,Tiikeetee,NN,
,wurenna,NV,
,gaada,VC,
,qofasi,VV,
,.,PUN,
,..,..,
Sentence: 569,Wursettan,ADV,
,tiikeetiyawu,NP,
,keehi,ADV,
,daro,ADJ,
,miishshaa,NN,
,qanxxayis,VV,
,.,PUN,
,..,..,
Sentence: 570,Hegaa,ADJ,
,keena,ADJ,
,miishshaa,NN,
,qanxxada,VC,
,wuyigiyan,NP,
,uttayis,VV,
,.,PUN,
,..,..,
Sentence: 571,Silima,NN,
,wurssada,VC,
,kiyas,VV,
,.,PUN,
,..,..,
Sentence: 572,He,ADJ,
